i_time_limit,5
i_switch_congruence_0_random_56,"['U8', 'R2', 'M7', 'G7', 'I6', 'K3', 'G8', 'E3', 'A9', 'R5', 'U9', 'A2', 'R8', 'E4', 'M4', 'K6', 'I6', 'R4', 'K9', 'E5', 'U5', 'G2', 'A9', 'E3', 'A6', 'M5', 'G4', 'I3', 'K7', 'M7', 'U8', 'I2', 'G5', 'E9', 'E7', 'A3', 'U9', 'G4', 'I6', 'I8', 'A2', 'K5', 'M6', 'U5', 'A4', 'E7', 'R2', 'I7', 'R9', 'G4', 'K3', 'A4', 'R8', 'R5', 'M8', 'U2', 'G6', 'U8', 'I9', 'M3', 'K2', 'E6', 'K3', 'M7', 'M2', 'M7', 'K3', 'A7', 'G8', 'E7', 'M5', 'U2', 'M8', 'R3', 'G9', 'A9', 'E6', 'G2', 'E8', 'U5', 'R2', 'E4', 'I5', 'A6', 'G9', 'G4', 'K3', 'U7', 'I9', 'K7', 'M8', 'K9', 'G2', 'U5', 'U6', 'R7', 'E5', 'I4', 'A2', 'R4', 'U2', 'A4', 'M8', 'K2', 'G2', 'M9', 'U3', 'G7', 'U6', 'R3', 'K4', 'A5', 'E6', 'K8', 'I3', 'A8', 'R2', 'E3', 'K5', 'A2', 'M3', 'I7', 'E5', 'A8', 'R8', 'A6', 'K8', 'G5', 'M7', 'I5', 'E6', 'U7', 'G7', 'I3', 'G8', 'K3', 'U9', 'G9', 'E5', 'I2', 'I6', 'K9', 'E3', 'M4', 'U5', 'G6', 'A4', 'M9', 'A2', 'U5', 'A6', 'M6', 'E9', 'R4', 'U2', 'K9', 'E8', 'E7', 'K4', 'I6', 'I8', 'E4', 'R6', 'M4', 'E8', 'R2', 'I9', 'E4', 'M2', 'A6', 'E6', 'A9', 'R2', 'A8', 'M7', 'G4', 'I4', 'R8', 'G3', 'K8', 'R3', 'K7', 'I9', 'A3', 'M3', 'U5', 'I6', 'E9', 'I5', 'M7', 'U9', 'U2']"
i_switch_congruence_0_random_57,"['U5', 'A7', 'R4', 'M6', 'M4', 'K9', 'I4', 'U3', 'I8', 'G2', 'R8', 'A7', 'K3', 'G8', 'R5', 'M9', 'G2', 'E6', 'A9', 'K5', 'R7', 'U6', 'I9', 'E3', 'M7', 'U5', 'G3', 'E2', 'K2', 'E8', 'A4', 'I6', 'E6', 'R7', 'A5', 'R4', 'A8', 'I7', 'G4', 'E7', 'K5', 'R5', 'U4', 'I9', 'G3', 'U8', 'K6', 'M6', 'U2', 'R2', 'G3', 'A9', 'E3', 'I9', 'M3', 'K6', 'U2', 'E5', 'A8', 'K7', 'I2', 'M8', 'G9', 'M4', 'K5', 'I9', 'A6', 'E9', 'I3', 'R8', 'M9', 'I4', 'K3', 'E3', 'R9', 'M6', 'K2', 'A4', 'E3', 'A2', 'I2', 'G8', 'E9', 'A4', 'U7', 'A3', 'I2', 'E8', 'R7', 'I7', 'U6', 'I9', 'I5', 'M7', 'K2', 'G3', 'A9', 'R7', 'U5', 'I6', 'G2', 'M4', 'G3', 'R3', 'M4', 'U2', 'E7', 'A6', 'E6', 'E4', 'G4', 'M8', 'K2', 'G5', 'K5', 'A9', 'G7', 'I5', 'G4', 'R7', 'A4', 'K5', 'K2', 'U3', 'R3', 'U8', 'I9', 'M6', 'U3', 'E7', 'I6', 'E8', 'U4', 'K8', 'U9', 'I6', 'M3', 'U5', 'G6', 'K3', 'A4', 'U3', 'A2', 'K6', 'M2', 'R7', 'E9', 'K7', 'U5', 'G2', 'A8', 'M9', 'K6', 'K3', 'M7', 'A5', 'U6', 'U3', 'K8', 'A4', 'R5', 'I8', 'E9', 'R8', 'A4', 'K3', 'G8', 'A9', 'M4', 'I6', 'I4', 'E7', 'I7', 'R5', 'U6', 'E5', 'R2', 'M3', 'R5', 'U3', 'E6', 'K2', 'G9', 'R8', 'G5', 'A9', 'I2', 'I7', 'A7', 'G5', 'A3', 'U4']"
i_switch_congruence_0_random_58,"['U2', 'E8', 'R3', 'K9', 'M5', 'E5', 'R2', 'G6', 'I9', 'R3', 'G9', 'U3', 'E7', 'M7', 'A9', 'A2', 'I8', 'K6', 'I7', 'E4', 'R2', 'U6', 'M8', 'I5', 'U7', 'M5', 'G3', 'A4', 'K4', 'K8', 'A4', 'G6', 'I8', 'M2', 'G7', 'I3', 'M6', 'K2', 'M9', 'A5', 'R6', 'A3', 'M7', 'U9', 'K4', 'K3', 'R5', 'K8', 'G2', 'A9', 'R6', 'E7', 'E6', 'G7', 'U5', 'U9', 'I2', 'U4', 'R3', 'E8', 'E4', 'I4', 'G5', 'A8', 'I5', 'R9', 'E6', 'A9', 'G7', 'I7', 'R6', 'G9', 'A3', 'E8', 'I6', 'K2', 'A7', 'G3', 'K2', 'M5', 'I5', 'G4', 'G7', 'E6', 'K5', 'M8', 'U9', 'M9', 'A5', 'I6', 'R8', 'E2', 'I9', 'K7', 'E5', 'E4', 'K8', 'G2', 'R9', 'K9', 'G8', 'I7', 'M9', 'I4', 'K9', 'U2', 'I7', 'M6', 'K6', 'A4', 'M8', 'K3', 'K4', 'I9', 'E6', 'R3', 'M6', 'A9', 'R3', 'E2', 'E5', 'K3', 'R7', 'K2', 'U8', 'U2', 'R4', 'G4', 'K6', 'A8', 'A2', 'I3', 'R7', 'M4', 'R3', 'A3', 'E8', 'M4', 'M8', 'G7', 'M5', 'A3', 'U9', 'U6', 'E8', 'R3', 'G2', 'E7', 'U8', 'R4', 'A2', 'I3', 'A6', 'M5', 'U3', 'G4', 'E8', 'E9', 'I6', 'M4', 'R7', 'U5', 'G3', 'M8', 'I2', 'K9', 'E9', 'K2', 'R4', 'G7', 'R9', 'U5', 'U6', 'A5', 'M8', 'E8', 'M3', 'U7', 'U6', 'I7', 'R4', 'R5', 'A5', 'K7', 'R3', 'U5', 'A2', 'U5', 'I3', 'G9', 'E3', 'U4']"
i_switch_congruence_0_random_59,"['E9', 'U4', 'U9', 'K8', 'R3', 'K6', 'R8', 'M7', 'G4', 'I2', 'M5', 'M8', 'E4', 'E6', 'U3', 'I2', 'I7', 'R4', 'U3', 'G2', 'K9', 'A8', 'M5', 'A7', 'I6', 'R2', 'K7', 'A3', 'G5', 'E9', 'G5', 'A6', 'R8', 'M7', 'I4', 'G5', 'E8', 'A9', 'G6', 'M3', 'U9', 'R7', 'I7', 'R6', 'G2', 'A3', 'U8', 'A9', 'U3', 'K2', 'R4', 'I7', 'K5', 'I2', 'K5', 'M3', 'M2', 'G8', 'K5', 'U6', 'E4', 'E6', 'A9', 'E4', 'G8', 'A4', 'R2', 'M5', 'I8', 'R8', 'R6', 'M5', 'A6', 'R9', 'M8', 'A7', 'I8', 'M2', 'U5', 'E6', 'A2', 'U5', 'G4', 'A2', 'U9', 'K3', 'M7', 'M8', 'U4', 'A7', 'E6', 'G8', 'M9', 'A9', 'E5', 'U4', 'G8', 'K6', 'G9', 'M9', 'R4', 'I6', 'G8', 'M3', 'U5', 'G3', 'K9', 'M2', 'G2', 'A7', 'U6', 'R7', 'K9', 'E3', 'K3', 'G4', 'R8', 'K7', 'M9', 'E5', 'G4', 'A6', 'K8', 'M7', 'R6', 'M8', 'K7', 'M9', 'E8', 'K5', 'R4', 'I9', 'E6', 'I5', 'G2', 'A4', 'R3', 'I4', 'A3', 'K8', 'K7', 'E4', 'A5', 'R2', 'G2', 'K9', 'I9', 'M7', 'G8', 'K9', 'G7', 'E3', 'I9', 'M5', 'I4', 'E3', 'K8', 'E9', 'K3', 'I4', 'A9', 'R5', 'U3', 'A6', 'A8', 'U4', 'G6', 'K2', 'U7', 'R2', 'M5', 'I4', 'I6', 'E3', 'I6', 'R8', 'U4', 'R6', 'U4', 'E5', 'G5', 'E3', 'U6', 'U7', 'M7', 'A3', 'A2', 'E5', 'A5', 'K3', 'I7', 'A2']"
i_switch_congruence_0_random_60,"['G3', 'U4', 'I9', 'U3', 'E2', 'R8', 'K5', 'R3', 'R7', 'M4', 'K6', 'I5', 'R8', 'A2', 'I7', 'M3', 'E2', 'U8', 'U4', 'M7', 'I9', 'E2', 'G5', 'K6', 'K9', 'A7', 'A5', 'E9', 'G8', 'G6', 'A6', 'M4', 'E9', 'E2', 'M8', 'A6', 'G5', 'E3', 'G6', 'K9', 'M5', 'A7', 'I2', 'I9', 'K7', 'E5', 'G3', 'R8', 'U8', 'K3', 'R4', 'U2', 'G6', 'R8', 'A7', 'U3', 'I4', 'M4', 'K7', 'R5', 'M6', 'I9', 'U2', 'A4', 'G6', 'U2', 'U8', 'A7', 'K6', 'I4', 'E4', 'I3', 'U8', 'R9', 'K6', 'U5', 'E2', 'K6', 'M9', 'G6', 'I5', 'R8', 'G9', 'E8', 'A4', 'K6', 'A5', 'I2', 'K7', 'I9', 'E5', 'E4', 'M5', 'A3', 'G8', 'K5', 'G8', 'A4', 'G6', 'M3', 'R7', 'K8', 'G9', 'U3', 'A7', 'U2', 'A8', 'K2', 'M6', 'A5', 'K9', 'I4', 'A4', 'G9', 'M8', 'I5', 'A9', 'G3', 'I4', 'I9', 'A7', 'M6', 'G5', 'A4', 'G2', 'E6', 'M8', 'R7', 'U3', 'K6', 'I4', 'G3', 'A2', 'E6', 'K4', 'K8', 'U4', 'R6', 'K9', 'M8', 'U5', 'R2', 'A8', 'K9', 'K7', 'E9', 'U9', 'U4', 'E3', 'E6', 'R2', 'A2', 'K7', 'E6', 'U3', 'M2', 'M8', 'R9', 'K3', 'E3', 'I5', 'A6', 'R4', 'I2', 'M7', 'M4', 'K3', 'U5', 'U7', 'E4', 'R6', 'U2', 'R7', 'M8', 'G5', 'I7', 'R5', 'M4', 'U7', 'G3', 'G9', 'E2', 'U5', 'M2', 'R3', 'A7', 'I8', 'I3', 'E7', 'G5', 'U3', 'E2']"
i_switch_congruence_0_random_61,"['U9', 'I2', 'M5', 'K4', 'U3', 'K7', 'R7', 'I3', 'U4', 'G5', 'G8', 'M6', 'G6', 'M9', 'A2', 'A2', 'R8', 'K9', 'G4', 'E3', 'R6', 'M9', 'I2', 'A4', 'E3', 'I8', 'A6', 'R8', 'U7', 'E5', 'K7', 'E5', 'I4', 'G5', 'M8', 'U2', 'R8', 'R9', 'U3', 'A6', 'U7', 'K9', 'I7', 'M3', 'U9', 'K3', 'M2', 'A6', 'E4', 'R9', 'G5', 'G6', 'E7', 'I5', 'K6', 'G8', 'K3', 'R8', 'E2', 'A5', 'A4', 'I4', 'E7', 'M2', 'R8', 'I3', 'R3', 'U8', 'A2', 'G9', 'A5', 'G8', 'M9', 'I3', 'R2', 'G7', 'G8', 'U2', 'R3', 'K6', 'E6', 'K2', 'M7', 'R4', 'M5', 'E9', 'K5', 'K4', 'G2', 'A6', 'M8', 'M9', 'U3', 'G9', 'R3', 'G6', 'I2', 'K6', 'R2', 'R7', 'M8', 'I9', 'U2', 'M3', 'U6', 'E5', 'R8', 'U4', 'K7', 'I8', 'A7', 'G2', 'E9', 'K5', 'R7', 'K6', 'E5', 'G7', 'G6', 'M5', 'A8', 'G4', 'A6', 'U5', 'M3', 'M4', 'K7', 'E9', 'R7', 'E4', 'A5', 'M2', 'M8', 'A3', 'I6', 'G5', 'E3', 'I9', 'U2', 'E8', 'G7', 'K6', 'R3', 'U3', 'E4', 'G7', 'K6', 'E5', 'U7', 'I2', 'K2', 'I4', 'U2', 'I6', 'G6', 'K4', 'R4', 'U8', 'R6', 'K9', 'A2', 'R4', 'A7', 'I8', 'I3', 'M2', 'E8', 'K5', 'A6', 'A9', 'R4', 'I6', 'K8', 'G9', 'G7', 'U9', 'K6', 'M3', 'R9', 'I9', 'R4', 'M7', 'E3', 'R5', 'M3', 'E3', 'I8', 'I5', 'A9', 'K3', 'U7', 'U4']"
i_switch_congruence_0_random_62,"['M3', 'E3', 'M5', 'K5', 'E8', 'K9', 'I2', 'R3', 'R6', 'M8', 'E6', 'G2', 'A8', 'U7', 'A5', 'A7', 'K7', 'R2', 'U9', 'U5', 'I6', 'E7', 'I4', 'I9', 'A6', 'G4', 'M4', 'K8', 'G9', 'U4', 'G3', 'R2', 'K4', 'M3', 'G7', 'R9', 'I7', 'K8', 'U4', 'E2', 'A9', 'R6', 'G5', 'G5', 'I8', 'A3', 'M8', 'K3', 'E7', 'G6', 'U4', 'R8', 'R5', 'U9', 'E7', 'I5', 'E4', 'A2', 'U6', 'M2', 'I9', 'M6', 'K3', 'A2', 'G2', 'U5', 'E8', 'G7', 'I3', 'M5', 'K7', 'G6', 'K4', 'K7', 'U5', 'G3', 'M3', 'U9', 'R5', 'R8', 'G9', 'K5', 'A9', 'E9', 'E2', 'K4', 'R8', 'G7', 'G2', 'A6', 'K9', 'K6', 'M3', 'M5', 'U3', 'I7', 'E9', 'I8', 'G4', 'A6', 'M7', 'A5', 'E2', 'U3', 'I8', 'U9', 'R4', 'I4', 'A9', 'G8', 'R5', 'I2', 'E3', 'K5', 'E4', 'I3', 'R7', 'M8', 'U5', 'R7', 'U5', 'I5', 'E2', 'U6', 'U3', 'K7', 'E2', 'A7', 'M9', 'A2', 'I3', 'G4', 'G8', 'U8', 'M6', 'G7', 'A8', 'U2', 'M8', 'M2', 'I4', 'K5', 'A3', 'G8', 'G7', 'E9', 'M5', 'M4', 'A7', 'G6', 'G5', 'U2', 'R3', 'I7', 'I6', 'E5', 'A4', 'K2', 'R3', 'R6', 'E9', 'M3', 'K6', 'R7', 'K8', 'U9', 'A8', 'M3', 'M9', 'R4', 'I7', 'K3', 'A4', 'G8', 'K2', 'R9', 'K2', 'E4', 'R3', 'M6', 'A3', 'A4', 'M8', 'I6', 'R5', 'E3', 'I8', 'U9', 'A5', 'M5', 'E9', 'A8']"
i_switch_congruence_0_random_63,"['I7', 'K3', 'U5', 'M3', 'K6', 'M8', 'A9', 'G3', 'I4', 'E2', 'A7', 'K8', 'E7', 'R5', 'G3', 'U2', 'M4', 'A8', 'R8', 'K4', 'G4', 'U9', 'E6', 'G2', 'E6', 'M9', 'R5', 'I5', 'R7', 'I2', 'U6', 'A9', 'G7', 'E9', 'M4', 'G5', 'U7', 'K6', 'A3', 'K3', 'R4', 'M4', 'M8', 'G7', 'U3', 'A6', 'G5', 'E7', 'I2', 'K9', 'A9', 'I8', 'R5', 'E9', 'I6', 'K5', 'I3', 'U8', 'M2', 'A8', 'R4', 'R2', 'U2', 'E6', 'A9', 'R7', 'K8', 'G7', 'K8', 'U5', 'E2', 'G7', 'U3', 'E4', 'R8', 'I6', 'K6', 'U7', 'G5', 'E4', 'U9', 'M3', 'A3', 'I2', 'M9', 'A2', 'I9', 'K6', 'A7', 'G9', 'I9', 'E6', 'U8', 'I4', 'K8', 'R2', 'E5', 'M2', 'R7', 'A8', 'E6', 'R2', 'E6', 'A5', 'K2', 'E8', 'E3', 'U4', 'M6', 'G6', 'G3', 'K9', 'I4', 'R8', 'M4', 'G7', 'M5', 'R6', 'U9', 'M5', 'E4', 'K2', 'U8', 'I7', 'E5', 'U2', 'U2', 'R8', 'A9', 'A6', 'U4', 'K4', 'K9', 'I5', 'R5', 'R6', 'A4', 'G6', 'I7', 'E4', 'I6', 'R3', 'E5', 'K8', 'G4', 'G5', 'K3', 'I9', 'G6', 'I7', 'E2', 'M3', 'G9', 'I3', 'A6', 'U7', 'G3', 'A8', 'A5', 'M2', 'R7', 'E5', 'K8', 'R5', 'R2', 'M9', 'K5', 'A3', 'G3', 'M8', 'I5', 'G9', 'U4', 'I7', 'A4', 'G6', 'E8', 'R7', 'M4', 'U9', 'K2', 'E8', 'U8', 'A3', 'R5', 'U9', 'A4', 'E5', 'I9', 'R3', 'E7', 'U6']"
i_switch_congruence_0_random_64,"['K2', 'E6', 'M3', 'E8', 'K4', 'R2', 'R6', 'M9', 'U4', 'I7', 'A2', 'U8', 'I9', 'I9', 'G7', 'A6', 'A6', 'M3', 'G5', 'R2', 'E3', 'E5', 'K4', 'U7', 'M5', 'G8', 'U9', 'K8', 'A4', 'I5', 'G7', 'R3', 'G7', 'U8', 'K6', 'E7', 'A4', 'G5', 'E9', 'I2', 'K4', 'I5', 'U2', 'G2', 'G5', 'M7', 'K6', 'E9', 'U4', 'R5', 'M8', 'I6', 'A9', 'M3', 'R4', 'A2', 'U9', 'E3', 'R3', 'I6', 'A7', 'M8', 'K8', 'R3', 'I3', 'M3', 'I5', 'E8', 'R6', 'I2', 'I7', 'E8', 'R7', 'M9', 'U3', 'E5', 'A3', 'E4', 'K8', 'E6', 'M5', 'U9', 'G5', 'R8', 'U5', 'A3', 'U6', 'A8', 'I4', 'E6', 'G8', 'G4', 'U9', 'R6', 'A4', 'G9', 'U3', 'A6', 'R2', 'I8', 'K6', 'A5', 'I4', 'G5', 'G3', 'E5', 'I2', 'E9', 'E8', 'M7', 'G6', 'A9', 'K7', 'M6', 'K9', 'I7', 'I9', 'K5', 'U8', 'I3', 'G8', 'U3', 'U2', 'R9', 'R9', 'A7', 'A5', 'I2', 'M8', 'K2', 'M5', 'G9', 'E4', 'M6', 'K9', 'M6', 'K5', 'R7', 'A7', 'E3', 'A4', 'M8', 'I5', 'A4', 'E7', 'K3', 'G3', 'G4', 'I9', 'R9', 'E2', 'U7', 'G4', 'U6', 'E2', 'E9', 'A7', 'I8', 'K6', 'U6', 'K5', 'E7', 'R2', 'M3', 'A9', 'K3', 'K7', 'R4', 'A2', 'K4', 'M2', 'R3', 'K3', 'I9', 'R3', 'M4', 'K5', 'R4', 'U3', 'G7', 'R3', 'A2', 'U9', 'K8', 'M7', 'U3', 'E4', 'I5', 'E7', 'G9', 'I5', 'U2']"
i_switch_congruence_0_random_65,"['R2', 'A6', 'U8', 'A3', 'K2', 'A3', 'K8', 'R7', 'I4', 'G6', 'K6', 'I4', 'G4', 'U7', 'M2', 'M9', 'G3', 'E2', 'E4', 'U7', 'U9', 'K8', 'I5', 'E6', 'A8', 'R9', 'E9', 'I7', 'G5', 'R5', 'M3', 'M5', 'U7', 'R3', 'K7', 'K8', 'E8', 'M4', 'A8', 'E2', 'M2', 'K9', 'R5', 'R3', 'A6', 'A9', 'I6', 'M7', 'G8', 'M9', 'A5', 'G4', 'K2', 'I3', 'I4', 'G2', 'E3', 'U4', 'G9', 'I6', 'U7', 'E5', 'U5', 'R6', 'A6', 'K6', 'A5', 'I8', 'A3', 'G6', 'E6', 'K7', 'E4', 'I3', 'U8', 'G8', 'M6', 'I4', 'M9', 'K4', 'U6', 'U6', 'M2', 'G6', 'R9', 'A3', 'K5', 'K2', 'R2', 'E4', 'U9', 'I6', 'G4', 'G5', 'M3', 'E5', 'R9', 'K2', 'A3', 'K9', 'R3', 'M4', 'K9', 'U3', 'A3', 'K5', 'A2', 'U5', 'A6', 'G8', 'E8', 'I9', 'E3', 'G2', 'U8', 'R5', 'E9', 'G7', 'I9', 'E4', 'I5', 'M7', 'M4', 'R3', 'R2', 'I4', 'E8', 'U7', 'E2', 'K9', 'U5', 'G4', 'U8', 'G7', 'I5', 'R8', 'K2', 'M4', 'K5', 'G7', 'U9', 'A3', 'E4', 'A2', 'K9', 'A7', 'I6', 'E9', 'A7', 'I2', 'M2', 'E8', 'R8', 'A6', 'A3', 'I2', 'M9', 'E2', 'E9', 'R4', 'I3', 'A3', 'E6', 'I6', 'G9', 'E9', 'M8', 'K7', 'R7', 'U5', 'K4', 'K3', 'R7', 'I9', 'G6', 'R5', 'M2', 'R7', 'M9', 'U5', 'I8', 'G5', 'I3', 'M8', 'G7', 'U7', 'E2', 'I5', 'A5', 'R7', 'U7', 'E6']"
i_switch_congruence_0_random_66,"['K2', 'K8', 'E7', 'U9', 'U2', 'M4', 'E6', 'R3', 'K9', 'I7', 'E7', 'G3', 'M8', 'R5', 'E3', 'A9', 'K3', 'U4', 'G5', 'M6', 'A8', 'I5', 'U6', 'A9', 'I6', 'G2', 'G7', 'R8', 'R5', 'I2', 'A4', 'M4', 'E2', 'U2', 'I3', 'K7', 'A6', 'K8', 'R8', 'E6', 'R2', 'I4', 'M5', 'G9', 'M6', 'R6', 'K8', 'R5', 'G9', 'K4', 'A8', 'I3', 'A3', 'G2', 'U9', 'U5', 'A7', 'I5', 'M9', 'M7', 'G7', 'E4', 'E3', 'U4', 'I9', 'U6', 'M6', 'E4', 'U7', 'I4', 'I6', 'G6', 'G3', 'U5', 'K3', 'K8', 'U3', 'G5', 'K5', 'G2', 'M8', 'I6', 'K2', 'M7', 'I8', 'R3', 'A7', 'G4', 'R4', 'E9', 'G5', 'A2', 'K7', 'U7', 'E2', 'I5', 'R6', 'I6', 'U9', 'I4', 'G4', 'K5', 'M3', 'I9', 'A6', 'E8', 'R4', 'G2', 'R3', 'K8', 'U9', 'K5', 'R2', 'A7', 'K3', 'E8', 'A8', 'M9', 'G6', 'A5', 'I9', 'G4', 'E2', 'M5', 'I8', 'R6', 'A2', 'A5', 'U4', 'K7', 'E3', 'R8', 'M5', 'U9', 'U6', 'E5', 'E9', 'K4', 'M3', 'A4', 'M9', 'E7', 'R2', 'K9', 'K3', 'M4', 'K9', 'U3', 'A9', 'A6', 'U8', 'M8', 'A7', 'K3', 'M4', 'G5', 'I7', 'U5', 'A8', 'E2', 'G3', 'M2', 'A9', 'R9', 'R4', 'G3', 'M7', 'I9', 'R3', 'I8', 'E7', 'M6', 'R9', 'A5', 'K2', 'R9', 'E6', 'G2', 'M4', 'R7', 'I5', 'K5', 'I3', 'U6', 'G5', 'I3', 'U2', 'E5', 'U7', 'K7', 'A9', 'I4']"
i_switch_congruence_0_random_67,"['U2', 'A3', 'R3', 'M5', 'E5', 'M9', 'K2', 'E4', 'A8', 'R9', 'G4', 'A8', 'I3', 'U7', 'U4', 'R5', 'M6', 'R7', 'K2', 'A9', 'U5', 'I8', 'M6', 'K6', 'E4', 'I8', 'G2', 'G7', 'K9', 'E3', 'I7', 'G6', 'E9', 'R2', 'G2', 'M9', 'U8', 'R7', 'K3', 'E5', 'U5', 'A8', 'K4', 'M3', 'U8', 'G4', 'K9', 'A6', 'I5', 'A9', 'K3', 'U7', 'M2', 'M7', 'E3', 'R2', 'G5', 'G4', 'R8', 'I6', 'I4', 'A6', 'I6', 'E7', 'U3', 'G2', 'U8', 'M3', 'R4', 'I8', 'G9', 'K6', 'K4', 'A8', 'G4', 'R5', 'I4', 'K9', 'R2', 'I9', 'E3', 'G5', 'A7', 'U8', 'U3', 'R2', 'R3', 'E8', 'M5', 'R2', 'I3', 'G3', 'E7', 'R9', 'G4', 'M5', 'M7', 'I6', 'G2', 'U9', 'I7', 'K4', 'M3', 'I6', 'K9', 'A6', 'U5', 'R2', 'I3', 'G5', 'A6', 'A7', 'M9', 'E7', 'I8', 'U7', 'K9', 'E8', 'K2', 'U5', 'E2', 'R6', 'M7', 'K4', 'I9', 'E8', 'U8', 'K2', 'A2', 'A7', 'I6', 'R8', 'U3', 'K7', 'K5', 'M6', 'E3', 'A8', 'U4', 'R6', 'M7', 'E5', 'K7', 'K4', 'M2', 'G8', 'R5', 'K7', 'E2', 'M6', 'R8', 'G9', 'A6', 'U9', 'E4', 'R4', 'M3', 'K8', 'E9', 'K3', 'G9', 'A9', 'M4', 'R7', 'G3', 'K9', 'U9', 'E7', 'M7', 'I3', 'I7', 'U2', 'U5', 'A8', 'G6', 'E2', 'G6', 'A7', 'M5', 'A6', 'R4', 'M9', 'I3', 'G5', 'M7', 'I9', 'E4', 'I3', 'U3', 'R5', 'I3', 'A2']"
i_switch_congruence_0_random_68,"['U4', 'A3', 'E7', 'K2', 'E9', 'I2', 'A9', 'G4', 'A8', 'M5', 'E8', 'R4', 'I7', 'E7', 'M9', 'K5', 'R2', 'M5', 'K3', 'R4', 'U6', 'G8', 'G7', 'R8', 'G5', 'U6', 'I3', 'U3', 'M9', 'A6', 'I2', 'K6', 'A7', 'G4', 'R9', 'K3', 'I9', 'R8', 'U3', 'E5', 'R9', 'I6', 'K6', 'M5', 'I2', 'A4', 'M7', 'G8', 'E9', 'E2', 'M4', 'A8', 'E7', 'U6', 'M3', 'K3', 'U4', 'I5', 'U5', 'G2', 'A6', 'R8', 'G7', 'K2', 'U3', 'G7', 'G6', 'M3', 'U5', 'R7', 'M8', 'R9', 'K7', 'A3', 'K4', 'G9', 'G5', 'R4', 'U5', 'M9', 'G6', 'I4', 'K2', 'R9', 'I8', 'R7', 'M6', 'E9', 'G6', 'U2', 'K5', 'M6', 'I2', 'R8', 'G5', 'M4', 'K3', 'G5', 'E7', 'U9', 'K4', 'A8', 'R9', 'K8', 'A4', 'I7', 'G8', 'I6', 'E4', 'A6', 'R6', 'R8', 'E5', 'K9', 'M7', 'K6', 'I9', 'R4', 'U2', 'M5', 'I4', 'R5', 'U9', 'M2', 'U5', 'K9', 'I8', 'A3', 'R3', 'M5', 'E5', 'E7', 'M3', 'A7', 'I6', 'E9', 'K2', 'E7', 'A2', 'M9', 'U4', 'I9', 'R2', 'U6', 'M4', 'K5', 'I7', 'K3', 'E6', 'U3', 'M8', 'I6', 'G2', 'A4', 'E9', 'I4', 'K7', 'I9', 'R5', 'G6', 'M2', 'E3', 'K7', 'E4', 'R8', 'G4', 'M3', 'K5', 'I6', 'G2', 'K7', 'G8', 'U2', 'G2', 'R3', 'K6', 'A5', 'U4', 'U6', 'R8', 'R2', 'A9', 'E8', 'M3', 'G5', 'A7', 'U2', 'I3', 'U9', 'G7', 'I5', 'A8']"
i_switch_congruence_0_random_69,"['M2', 'I6', 'U7', 'U9', 'I5', 'R6', 'G2', 'A4', 'K6', 'A8', 'G5', 'M7', 'R8', 'U3', 'E5', 'K3', 'R6', 'A5', 'E4', 'A9', 'E8', 'I2', 'G7', 'K8', 'M3', 'U9', 'G7', 'M4', 'K9', 'R3', 'E4', 'I2', 'E4', 'R2', 'K3', 'R6', 'I4', 'A5', 'U8', 'M6', 'U8', 'A7', 'I8', 'U2', 'G4', 'U9', 'R8', 'K7', 'G6', 'G7', 'R3', 'G2', 'I2', 'M9', 'E5', 'A3', 'I6', 'K5', 'M4', 'M7', 'A9', 'K3', 'E9', 'E5', 'E3', 'U8', 'E6', 'K8', 'U5', 'R7', 'R3', 'G6', 'I2', 'I3', 'E4', 'K2', 'G5', 'I4', 'K8', 'I7', 'E5', 'U6', 'R2', 'E4', 'E7', 'M5', 'R6', 'K7', 'A5', 'R4', 'A8', 'M7', 'G3', 'U3', 'K2', 'G5', 'K5', 'U9', 'R7', 'M2', 'K8', 'A4', 'I7', 'U2', 'E5', 'G3', 'U6', 'I3', 'R5', 'M9', 'A3', 'I7', 'A5', 'G9', 'G7', 'M4', 'A9', 'G9', 'G8', 'R5', 'R5', 'M8', 'U9', 'K7', 'M9', 'E6', 'M8', 'A9', 'K3', 'M8', 'R9', 'E7', 'G7', 'E6', 'A9', 'K2', 'R9', 'K6', 'A3', 'G7', 'R3', 'U5', 'I5', 'A8', 'A7', 'G4', 'G3', 'U6', 'E3', 'K4', 'M9', 'A6', 'U6', 'K5', 'R8', 'E7', 'G9', 'I3', 'K4', 'M5', 'U3', 'I4', 'A2', 'R8', 'I2', 'A7', 'I6', 'M6', 'U9', 'K4', 'R3', 'U2', 'M5', 'A9', 'R5', 'R2', 'M4', 'K8', 'K3', 'G5', 'K4', 'U6', 'M8', 'M9', 'G7', 'A3', 'E2', 'I9', 'E7', 'R9', 'A3', 'U6']"
